x y z
-0.976958 -0.0850632 -0.195746
-0.198453 0.702703 0.683246
0.693026 0.628859 -0.352493
0.587699 0.786895 0.188164
0.4438 -0.329273 -0.833439
-0.62321 0.0199408 -0.7818
-0.256314 -0.629528 0.733483
-0.879688 0.0981602 0.465309
-0.679751 -0.703904 -0.206052
-0.683455 -0.72994 -0.00877704
0.685298 0.30061 -0.663325
0.138232 -0.984167 0.110938
-0.87282 -0.157715 -0.461856
-0.856631 0.503772 -0.111345
0.801985 0.597306 0.00677988
0.492589 0.821007 -0.288625
-0.39003 0.916929 -0.0843614
-0.172571 -0.490548 -0.854156
0.0703383 0.830398 0.552713
-0.361693 0.898198 0.249836
0.226685 -0.94719 -0.226815
0.0305547 0.71832 0.695042
-0.291198 -0.952472 -0.0894442
-0.851945 0.523052 0.0246403
-0.597645 0.48089 -0.641533
0.233493 -0.600256 -0.764966
0.37523 -0.905 -0.200441
0.193638 -0.926742 0.321953
0.791867 -0.31751 0.521664
-0.496171 -0.819096 -0.287918
-0.787424 -0.611527 0.0774418
-0.282903 -0.76488 -0.578726
0.72694 0.376858 -0.574053
-0.839318 -0.460057 -0.289645
-0.205893 0.883332 0.42111
0.292248 0.36722 0.883029
0.740478 0.667575 -0.0776911
0.229278 -0.530007 -0.81641
-0.349181 0.490039 0.798708
0.754196 -0.336786 0.563705
0.146935 0.748656 0.646471
0.999826 0.00326435 0.0183664
0.972275 0.166871 0.163816
0.805536 -0.143285 -0.574962
-0.347794 -0.164994 0.922939
0.406138 0.174075 -0.897079
0.245951 -0.37832 0.892402
0.914734 0.400939 -0.0501042
0.094569 0.953447 -0.28635
-0.318782 0.940711 -0.115933
-0.602967 0.738402 -0.301984
-0.359995 -0.387767 0.848552
-0.748786 -0.650732 0.125962
-0.546418 -0.123664 0.828332
0.982094 0.159321 0.100538
-0.129704 -0.955536 -0.264816
0.634301 0.48394 -0.60288
0.59062 -0.265347 0.762075
0.141225 -0.0514835 0.988638
-0.625644 -0.52669 0.575471
-0.536836 0.269046 0.799638
-0.662703 0.00227278 0.748879
0.258302 -0.876626 0.405963
-0.893957 -0.445609 -0.0476835
-0.700586 0.565198 -0.43558
-0.99708 -0.070703 -0.0288443
0.0289257 -0.803863 -0.594111
-0.305743 0.848348 -0.432235
-0.686653 0.660253 -0.304259
0.0254012 0.17898 -0.983525
0.161079 0.926356 -0.340467
0.442476 0.890648 -0.104693
-0.40071 -0.795472 0.454594
0.800501 0.59869 0.027715
-0.798361 0.380705 0.466566
0.768792 -0.420108 -0.482148
0.910199 0.269802 0.314238
-0.634689 0.43271 -0.64026
-0.764691 -0.637825 -0.091796
0.895715 0.102165 0.432731
-0.322573 0.88178 0.344109
-0.348412 -0.630163 0.693905
-0.098515 0.417322 -0.903403
0.120715 -0.843255 -0.523783
-0.86481 -0.432156 0.255625
-0.0247742 -0.09407 0.995257
-0.892571 0.411068 -0.185312
-0.996146 -0.0862216 0.0160907
0.571489 -0.342429 0.74575
0.904837 0.340241 0.255943
0.394119 -0.866814 0.305455
-0.453431 -0.872526 0.181932
-0.675155 -0.237263 -0.698479
-0.421724 -0.630252 0.651868
-0.415681 -0.795598 -0.440719
-0.892435 -0.425906 0.148875
-0.608707 -0.335623 -0.718911
-0.516621 0.727367 -0.451708
0.455482 -0.303431 -0.836938
-0.456332 -0.619907 -0.638339
0.857679 0.49592 -0.135828
-0.366887 0.888265 -0.276369
-0.556624 -0.735903 -0.385508
-0.23958 -0.315849 -0.918063
0.696686 0.337852 -0.632838
0.624516 -0.176964 -0.760699
-0.200212 -0.139275 0.969803
-0.25881 -0.929488 0.262812
0.447066 0.775691 0.445462
0.814132 -0.124985 0.567069
0.189703 -0.957585 -0.216895
0.194223 -0.844447 -0.499186
0.460882 0.226825 0.857985
-0.288828 0.95149 -0.106042
-0.355421 -0.79615 -0.489715
0.553347 -0.471816 0.686438
0.693268 0.674467 -0.253916
-0.257566 0.123594 0.958324
-0.953375 0.281141 -0.109709
-0.181874 -0.157545 0.970619
0.238248 -0.576587 0.781528
-0.592515 0.446285 -0.670638
0.827554 -0.485731 0.28146
-0.263399 0.559986 0.785517
0.508184 0.858756 0.0654761
0.447151 -0.522684 0.725849
-0.678878 0.517991 0.520395
0.0260458 -0.426486 0.904119
0.947513 0.0663031 0.312768
-0.140917 0.611564 0.778545
0.632766 0.506477 0.585737
-0.446962 -0.0235293 0.894244
0.374951 -0.851372 -0.366849
0.804835 0.413515 -0.425729
-0.179636 -0.556831 -0.810969
-0.201565 -0.537775 0.818639
-0.451754 -0.166111 -0.876542
-0.914945 -0.140674 0.378267
0.725304 -0.298625 -0.620288
-0.818717 -0.458202 -0.346054
-0.37776 0.771426 0.512054
0.951105 0.286648 0.115028
0.936562 -0.0806305 0.341102
-0.867988 0.349675 -0.352596
0.281269 -0.597687 -0.750772
-0.144341 -0.851802 -0.503585
-0.0632 -0.635956 0.769134
-0.153581 -0.941896 -0.298737
-0.107298 -0.952373 -0.285436
-0.472149 0.0408311 -0.880573
0.00819735 -0.824796 0.565371
0.260047 0.416908 0.870956
0.895719 0.221776 -0.385362
-0.746461 0.520467 0.414621
0.98513 0.166912 0.0407384
-0.57012 -0.0971161 -0.815801
0.301583 -0.93784 0.171764
-0.135986 0.0298562 -0.990261
-0.772367 0.250284 -0.583787
0.566383 0.304694 -0.765749
-0.410498 -0.64639 -0.643172
0.454891 0.124956 0.881737
0.521294 0.844673 0.121576
-0.90822 0.192321 0.371685
-0.440529 0.40063 -0.803387
-0.123172 -0.787447 0.60395
-0.340051 0.544367 -0.766831
-0.307994 -0.933247 -0.184906
0.360638 0.197118 -0.911638
-0.462225 -0.88513 0.0537753
0.0790964 -0.761301 -0.643556
-0.0651632 0.923622 -0.377726
-0.395546 0.0121564 -0.918366
0.0512386 -0.490034 -0.870196
-0.64264 -0.682103 0.348926
0.34616 -0.505252 -0.790502
-0.432702 -0.869027 0.23992
0.503526 -0.552728 -0.664043
-0.498926 0.712014 0.494074
-0.364476 0.930943 -0.0224111
-0.365313 -0.766486 -0.528248
-0.387124 0.758823 0.523759
0.381958 -0.0313278 -0.923649
-0.864807 0.302997 -0.400376
-0.856087 -0.354003 -0.376558
-0.755522 0.12809 0.64248
0.417267 -0.879891 -0.227331
0.732021 -0.215957 0.646149
0.63422 -0.757883 0.152903
-0.47935 0.877094 0.0304752
0.42084 -0.27261 0.865204
-0.757603 -0.380846 -0.530089
0.741723 -0.188586 -0.643648
0.862132 -0.297204 -0.410363
-0.0345123 0.999394 -0.00455699
0.188956 -0.74201 0.643208
-0.604775 0.789713 -0.10296
0.938633 -0.323932 0.118471
0.981329 0.191381 0.0191481
-0.278023 -0.923875 -0.262979
-0.496465 -0.49585 -0.712499
-0.644833 -0.751778 0.137911
-0.6187 -0.616657 0.48677
-0.038126 -0.521789 0.852222
0.449076 0.893484 0.00415527
0.385405 -0.881612 -0.272439
0.735847 -0.571186 0.363698
-0.169241 -0.293784 -0.94077
0.193562 0.978903 0.0654347
0.652608 -0.731186 0.198669
0.56584 -0.804532 -0.180428
0.66715 0.709675 -0.226433
-0.520923 0.833984 0.181959
0.905764 0.40127 -0.136289
0.202158 0.945381 0.255709
-0.0896148 0.406805 -0.909109
0.92697 0.374991 -0.0103729
0.343425 0.601754 0.721076
0.850455 -0.484639 0.204578
-0.633297 -0.00921122 -0.773854
-0.160505 0.786644 -0.596179
0.0708488 0.893679 -0.443077
0.334265 0.884651 0.325054
0.508281 0.660671 -0.552417
0.533401 0.818159 -0.214707
-0.960034 -0.166287 -0.225131
-0.67317 0.4736 -0.567931
-0.420332 0.535496 -0.732506
0.617786 0.490781 -0.614389
-0.257156 -0.538827 -0.802208
0.58013 -0.47608 -0.660906
-0.520176 -0.0529551 -0.852416
0.821066 -0.360723 0.442414
0.981207 -0.127776 0.144591
0.528391 0.410318 -0.743264
-0.689716 -0.408242 0.598022
0.142108 -0.721251 -0.67794
-0.642226 -0.228529 -0.731656
-0.0277341 0.813727 0.580585
0.565961 -0.769737 0.295284
-0.859532 -0.440247 0.259591
-0.842535 0.536403 -0.0490602
0.447376 0.886754 0.116284
0.378047 -0.88083 -0.284991
0.867625 -0.141282 -0.476724
0.836171 0.182494 -0.517217
0.140922 -0.981497 0.129633
0.479556 -0.416867 0.772171
-0.782828 0.576818 0.233368
0.506913 -0.281227 0.814832
-0.368168 0.0878296 -0.925602
-0.266275 0.293831 -0.91802
-0.290199 -0.751867 0.592015
0.234989 -0.905328 0.353782
-0.401103 0.725176 -0.559675
0.230322 -0.926041 -0.298999
0.512653 0.856027 -0.0663725
-0.320346 -0.225032 -0.920184
-0.374866 0.295566 0.878701
0.767725 0.483147 -0.420913
-0.64009 0.736831 -0.217636
-0.745618 0.635674 0.199933
-0.366039 0.841513 -0.39733
-0.478135 0.75496 0.448801
-0.00824993 -0.106303 -0.9943
0.743379 0.27777 0.608467
0.102414 0.193817 -0.975677
0.0591283 -0.864076 -0.499877
-0.5221 -0.236072 -0.819562
-0.417279 -0.820833 -0.390015
-0.942958 0.0933885 -0.319544
-0.248562 -0.255545 0.934298
0.883827 0.159421 0.439812
-0.643977 -0.372249 0.668374
-0.60362 -0.355326 0.713713
-0.307038 0.705989 -0.638207
0.746122 0.133571 -0.652274
0.178539 -0.907806 0.37949
-0.504758 -0.692314 0.515675
0.152241 0.988328 0.00543371
-0.524918 -0.40526 0.748482
0.00152968 0.816995 -0.576643
0.260687 0.753688 0.603322
-0.498475 -0.355054 0.79086
0.318145 0.172067 -0.932296
0.128117 -0.329301 0.935493
-0.18621 -0.901743 0.390109
-0.502981 0.791387 -0.347443
0.495544 -0.32 -0.807487
0.478029 -0.688394 0.545528
0.0234995 0.6349 -0.772237
0.507409 -0.415708 0.7548
0.0508883 0.545829 0.83635
0.371871 -0.566841 -0.735121
0.737959 0.671682 -0.0652656
0.75162 -0.635389 -0.177054
-0.591381 0.0643943 -0.803817
0.838981 -0.09294 -0.536165
0.125055 -0.00992575 0.9921
0.700852 -0.388225 -0.598404
0.642621 0.208817 0.73718
-0.458968 0.618317 -0.637991
0.378072 0.630872 0.677541
0.917499 0.0020635 -0.397732
0.729703 0.677509 0.0922793
0.19015 0.6157 0.764694
0.484822 -0.789125 -0.377133
-0.535806 -0.336773 0.774271
0.804675 -0.485723 0.341426
-0.743136 -0.634914 0.211266
-0.597651 0.507839 0.620414
0.7473 -0.468333 -0.471389
-0.557056 0.758766 0.337583
-0.667092 0.0889925 -0.739641
0.981855 0.186992 -0.0315406
0.416701 0.618907 0.665818
0.668344 -0.161936 -0.726011
0.0775591 0.729233 -0.679856
-0.459368 0.452554 -0.764315
-0.107941 -0.583782 0.804703
0.320926 0.884186 0.339443
0.86778 -0.434806 0.240629
0.6408 0.766691 0.0395095
0.430854 0.19936 0.880125
0.0600238 -0.994504 0.0857889
-0.765818 0.61691 -0.18151
0.363317 0.582639 -0.727003
0.984168 0.0339459 0.173958
-0.925117 -0.37815 0.0340583
0.696831 0.426755 -0.57646
0.144342 0.97304 0.179883
0.213988 0.962879 0.164538
0.860141 -0.504787 0.0731341
0.392138 -0.325329 -0.860458
-0.320903 -0.918025 -0.232918
-0.0340449 -0.973542 0.225957
-0.000862392 0.765941 -0.64291
-0.579538 -0.805965 0.120649
0.554769 -0.378181 -0.741088
0.0741188 -0.384065 -0.920326
-0.320995 0.893069 -0.315262
-0.719239 -0.627431 0.298373
-0.900331 0.240229 -0.362896
-0.942387 -0.318273 -0.102998
0.604668 -0.275694 0.747241
0.921943 -0.36394 0.132547
0.481478 0.408396 0.775495
-0.36368 0.0823102 -0.92788
0.934842 0.318463 0.157007
-0.966692 -0.13631 -0.216625
-0.210678 -0.940051 0.268175
-0.151873 -0.330901 0.931364
0.935422 0.306269 -0.176591
0.966409 0.232384 -0.109781
0.477705 -0.432503 0.764682
-0.0253723 0.174299 -0.984366
0.940925 -0.338125 0.0182263
-0.0251337 -0.382544 -0.923595
-0.884723 0.0202971 0.465675
0.0790751 -0.355954 -0.931152
0.755723 0.198941 -0.623943
0.700836 -0.617048 0.357883
0.764645 -0.507347 0.397389
-0.662704 -0.545089 -0.513519
-0.410178 0.160704 -0.897735
0.708249 -0.68189 -0.182784
0.374926 -0.910771 0.172994
0.767183 -0.579153 -0.275701
0.143546 -0.563695 0.813414
0.184117 0.959566 0.21292
0.292584 0.463913 -0.836169
0.810129 -0.584985 0.0385168
0.864512 -0.412216 -0.28757
0.419295 0.828047 -0.372197
0.558742 0.754935 0.343338
-0.260624 -0.27757 0.924678
-0.0425146 -0.978227 0.203135
-0.203661 -0.537137 0.818539
-0.735181 0.489763 -0.468659
-0.953819 0.156593 -0.256335
-0.793276 0.43705 -0.423912
-0.74161 -0.274082 0.612286
0.184626 -0.742587 -0.643799
0.6551 0.192293 -0.730663
-0.269565 -0.15787 -0.949954
0.855786 0.113233 0.504786
0.142352 -0.210527 0.967168
0.85524 -0.446309 0.263388
-0.359633 0.904128 0.230689
0.181223 0.873389 -0.452051
0.775209 -0.032798 -0.630853
0.358786 0.876526 -0.320897
0.237826 -0.199511 0.950597
-0.723249 -0.152563 0.673525
-0.264446 -0.939695 0.216891
-0.419055 -0.862664 -0.283204
-0.712126 0.47366 -0.518193
0.51085 -0.831851 -0.216925
-0.0827328 -0.0457845 0.995519
0.0164266 -0.714143 0.699807
-0.440646 -0.857784 0.264646
0.615039 -0.220718 -0.756975
0.841036 0.46825 -0.270924
0.789486 0.058147 0.611008
0.562451 -0.708538 -0.426172
0.984965 0.0972067 -0.142809
0.89871 -0.318648 -0.301302
0.667984 -0.733449 0.125893
-0.052939 0.997094 -0.0547873
-0.108465 -0.992727 -0.0522317
0.036135 -0.4676 -0.883201
0.229611 0.968193 0.0993989
0.507091 0.813026 -0.286089
0.49861 0.113661 0.859342
0.891174 0.345895 0.293538
-0.674566 0.20318 0.709703
-0.390575 0.634687 0.666801
0.125866 -0.0478383 -0.990893
-0.74214 0.493665 -0.453347
0.608398 0.775937 -0.166656
0.719721 -0.366177 0.589844
-0.818534 -0.344148 -0.459961
-0.322162 0.0450085 0.945614
0.351219 0.596011 0.722091
-0.256873 -0.882957 0.392943
0.274336 -0.911109 -0.307604
0.23367 -0.970809 -0.0541204
0.818447 -0.472529 -0.326897
-0.874062 -0.0890817 -0.477577
-0.412498 0.421619 -0.807516
0.295425 -0.164394 -0.941116
-0.31753 0.377149 -0.870019
-0.848819 -0.0733582 0.523569
0.906971 -0.326384 0.266229
-0.369184 0.143362 0.918232
0.712631 -0.467067 0.523455
-0.263012 0.958838 -0.107024
-0.183762 -0.708577 -0.681286
-0.793631 0.417635 0.442415
0.811848 0.562508 0.156486
-0.969669 -0.0591486 -0.237156
-0.247233 -0.96142 -0.120612
-0.669051 0.0600093 -0.74079
0.470688 -0.682035 0.559715
-0.789065 -0.337429 -0.513341
-0.732584 0.673833 0.0962819
-0.569753 -0.808602 0.146777
-0.114122 -0.091664 0.989229
0.636211 0.756409 -0.151921
0.414915 0.900692 -0.128842
0.233593 -0.146201 0.96128
0.342943 0.932922 0.109758
0.758411 -0.235223 -0.607851
0.252606 0.706505 0.661091
-0.622554 0.694467 0.360751
-0.113086 0.793835 -0.597526
0.908663 -0.309402 0.28036
-0.244911 -0.0169014 -0.969398
0.671692 0.623378 -0.400286
-0.801163 -0.253019 -0.542328
-0.360584 0.927526 0.0983571
0.278491 -0.563208 -0.777971
-0.768996 -0.592066 -0.241046
-0.336394 -0.0284607 -0.941291
0.34681 0.916905 0.197503
-0.0480731 0.946046 0.320445
0.996975 0.0770279 -0.0103348
-0.154305 0.528699 0.834666
0.606086 -0.669925 0.428789
-0.232832 -0.972245 0.0230024
-0.68123 -0.663671 -0.308977
-0.464663 -0.479054 -0.744712
0.778983 0.335124 0.529978
0.591541 0.688962 -0.41882
-0.854902 0.518764 0.00511569
0.0577824 0.502123 0.862863
0.153691 -0.987056 -0.0458209
0.361675 0.420714 -0.83198
0.662992 0.634675 -0.397026
0.46929 0.0472862 0.881777
-0.782054 0.226981 0.580406
0.955482 0.121258 -0.268982
0.697088 0.557937 0.450305
-0.558452 0.416157 0.717596
-0.326451 -0.786662 0.524016
0.942759 -0.0750293 0.324926
0.120906 -0.376157 -0.918634
0.201009 -0.736051 -0.646394
-0.507532 -0.84524 0.167271
-0.203318 -0.0591369 0.977325
-0.293503 0.947655 -0.125721
0.469419 -0.839441 0.273834
-0.791349 -0.421953 -0.442405
-0.797135 0.509872 0.323429
0.0779457 -0.405217 0.910892
0.0410361 0.956848 0.287677
0.839715 -0.132824 -0.526533
0.347833 0.75553 0.555145
0.0563803 -0.974053 0.219183
-0.857553 0.130231 -0.497637
-0.607777 0.300118 0.735211
0.709864 -0.618509 -0.336957
0.79171 -0.293052 0.536018
0.532571 0.496403 0.68553
-0.965058 -0.034914 -0.259699
0.682816 0.524626 0.508458
-0.975601 0.104821 0.192911
0.777859 -0.110519 -0.618644
0.663117 -0.164869 0.730133
0.665874 -0.744147 -0.0534442
-0.267065 -0.90994 0.317311
0.0708411 0.789004 -0.61029
0.00313134 0.3195 0.947581
-0.0300624 -0.240344 -0.970222
0.781915 0.568057 0.256751
-0.798564 -0.439685 -0.411063
0.744091 0.550831 -0.378039
-0.640801 -0.18402 -0.745326
-0.175817 0.984054 -0.026944
-0.544789 0.725202 -0.421055
-0.194053 -0.904576 -0.379587
-0.0847807 0.988367 -0.126262
0.687013 -0.716893 0.118646
0.421081 -0.498706 -0.757617
-0.202903 0.907424 -0.367984
0.653674 -0.547398 -0.522557
0.897223 -0.180085 -0.403189
0.150424 -0.329136 -0.932224
0.332695 0.270754 0.903331
0.598364 0.482389 -0.639736
-0.76116 -0.181359 0.622691
-0.98293 -0.176936 -0.0504167
-0.457191 0.871245 -0.178628
-0.778342 -0.110238 0.618087
-0.759659 -0.106681 0.641512
0.537448 -0.180501 -0.823753
-0.838583 0.543122 0.0423894
-0.854808 0.0446187 -0.517023
0.134697 -0.353979 0.925503
0.827286 -0.0131255 -0.561627
0.78955 -0.0844982 -0.607841
-0.935728 -0.342358 0.0848804
0.580613 0.34117 -0.73925
-0.734676 -0.675325 -0.0647042
-0.380458 0.71694 -0.584164
0.408784 0.65214 0.638443
0.145894 -0.506061 0.850069
0.240397 -0.0100196 -0.970623
0.468346 -0.438181 -0.767235
0.990832 -0.134445 -0.0133159
0.234337 -0.763227 -0.602139
0.883356 0.254705 0.393455
-0.964048 -0.0780943 0.253992
-0.8691 0.0519063 0.491905
0.381505 0.612539 -0.692278
0.466718 -0.413074 -0.782013
0.928149 -0.133211 0.347554
-0.257478 -0.856275 0.447771
-0.88077 -0.473354 0.013437
0.0943901 0.973243 -0.209496
0.524789 -0.258525 -0.811025
0.576038 -0.650423 0.495106
-0.181318 0.71154 0.678848
0.773713 -0.0556488 0.631088
0.110284 0.57351 0.811741
0.691022 -0.721586 -0.0424423
0.717701 0.678164 -0.158112
0.824948 0.432659 0.363686
0.269746 -0.571677 0.774869
-0.337345 -0.747797 0.571837
0.0165251 0.99894 0.0429659
-0.709965 -0.326134 0.624169
-0.936376 -0.333979 -0.107976
-0.634121 -0.0602781 0.770881
-0.588763 -0.805467 0.0676896
-0.845073 -0.291981 -0.447883
0.294539 0.948203 0.118988
0.399184 -0.759816 -0.513158
0.299159 -0.431213 -0.851211
0.0105178 -0.620112 0.784442
0.223159 -0.0474575 0.973626
0.377881 0.846764 0.374428
-0.943844 0.108911 0.311924
0.89555 0.254465 0.365016
0.062116 0.641216 0.764843
0.797077 -0.144599 -0.58631
-0.866532 -0.498898 0.0149105
0.747342 0.534716 -0.39441
-0.289174 -0.955023 -0.0656492
-0.179855 -0.190666 -0.965038
0.821408 -0.472275 0.319757
0.230222 0.918803 -0.320622
-0.95776 0.285719 -0.0325549
-0.922971 -0.31769 0.21725
-0.0297518 -0.998218 0.0517206
0.89694 0.187911 -0.400234
-0.459714 0.648906 0.606286
0.454921 0.771404 0.444952
-0.672064 -0.0390843 0.739461
-0.566926 0.29977 -0.767289
0.0650653 0.862667 0.50157
0.161529 -0.986296 -0.0336079
-0.907087 0.115445 -0.404803
